17/12/2006;00:38:00;10.200;0.000;0.000;0.000
17/12/2006;00:39:00;10.200;0.000;0.000;0.000
17/12/2006;00:40:00;10.200;0.000;0.000;0.000
17/12/2006;00:41:00;9.000;0.000;0.000;0.000
17/12/2006;00:42:00;1.600;0.000;0.000;0.000
17/12/2006;00:43:00;5.200;0.000;0.000;0.000
17/12/2006;00:44:00;10.200;0.000;0.000;0.000
17/12/2006;00:45:00;10.200;0.000;0.000;0.000
17/12/2006;00:46:00;10.000;0.000;0.000;0.000
17/12/2006;00:47:00;10.000;0.000;0.000;0.000
17/12/2006;00:48:00;5.600;0.000;0.000;0.000
17/12/2006;00:49:00;1.200;0.000;0.000;0.000
17/12/2006;00:50:00;7.200;0.000;0.000;0.000
17/12/2006;00:51:00;10.000;0.000;0.000;0.000
17/12/2006;00:52:00;10.000;0.000;0.000;0.000
17/12/2006;00:53:00;10.000;0.000;0.000;0.000
17/12/2006;00:54:00;9.200;0.000;0.000;0.000
17/12/2006;00:55:00;1.400;0.000;0.000;0.000
17/12/2006;00:56:00;5.600;0.000;0.000;0.000
17/12/2006;00:57:00;10.000;0.000;0.000;0.000
17/12/2006;00:58:00;10.000;0.000;0.000;0.000
17/12/2006;00:59:00;10.000;0.000;0.000;0.000
17/12/2006;01:00:00;5.400;0.000;0.000;0.000
17/12/2006;01:01:00;1.800;0.000;0.000;0.000
17/12/2006;01:02:00;11.400;0.000;0.000;0.000
17/12/2006;01:03:00;15.600;0.000;0.000;0.000
17/12/2006;01:04:00;19.600;0.000;13.000;0.000
17/12/2006;01:05:00;22.400;0.000;35.000;0.000
17/12/2006;01:06:00;10.400;0.000;28.000;0.000
17/12/2006;01:07:00;13.600;0.000;37.000;0.000
17/12/2006;01:08:00;19.600;0.000;27.000;0.000
17/12/2006;01:09:00;21.800;0.000;37.000;0.000
17/12/2006;01:10:00;20.200;0.000;36.000;0.000
17/12/2006;01:11:00;16.000;0.000;36.000;0.000
17/12/2006;01:12:00;14.400;0.000;37.000;0.000
17/12/2006;01:13:00;22.000;0.000;35.000;0.000
17/12/2006;01:14:00;22.000;0.000;36.000;0.000
17/12/2006;01:15:00;22.000;0.000;36.000;0.000
17/12/2006;01:16:00;16.600;0.000;36.000;0.000
17/12/2006;01:17:00;11.800;0.000;36.000;0.000
17/12/2006;01:18:00;16.600;0.000;35.000;0.000
17/12/2006;01:19:00;19.400;0.000;36.000;0.000
17/12/2006;01:20:00;19.400;0.000;35.000;0.000
17/12/2006;01:21:00;19.400;0.000;36.000;0.000
17/12/2006;01:22:00;14.600;0.000;26.000;0.000
17/12/2006;01:23:00;7.600;0.000;24.000;0.000
17/12/2006;01:24:00;15.000;0.000;36.000;0.000
17/12/2006;01:25:00;18.800;0.000;36.000;0.000
17/12/2006;01:26:00;14.800;0.000;21.000;0.000
17/12/2006;01:27:00;16.600;0.000;28.000;0.000
17/12/2006;01:28:00;10.000;0.000;37.000;0.000
17/12/2006;01:29:00;9.000;0.000;28.000;0.000
17/12/2006;01:30:00;15.200;0.000;22.000;0.000
17/12/2006;01:31:00;18.400;0.000;36.000;0.000
17/12/2006;01:32:00;18.600;0.000;36.000;0.000
17/12/2006;01:33:00;10.000;0.000;17.000;0.000
17/12/2006;01:34:00;9.800;0.000;33.000;0.000
17/12/2006;01:35:00;16.800;0.000;36.000;0.000
17/12/2006;01:36:00;15.600;0.000;25.000;0.000
17/12/2006;01:37:00;16.600;0.000;25.000;0.000
17/12/2006;01:38:00;15.800;0.000;36.000;0.000
17/12/2006;01:39:00;7.200;0.000;24.000;0.000
17/12/2006;01:40:00;14.600;0.000;26.000;0.000
17/12/2006;01:41:00;18.600;0.000;36.000;0.000
17/12/2006;01:42:00;15.800;0.000;26.000;0.000
17/12/2006;01:43:00;11.200;0.000;23.000;0.000
17/12/2006;01:44:00;10.400;0.000;37.000;0.000
17/12/2006;01:45:00;11.600;0.000;18.000;0.000
17/12/2006;01:46:00;17.800;0.000;30.000;0.000
17/12/2006;01:47:00;17.600;0.000;28.000;0.000
17/12/2006;01:48:00;15.000;0.000;31.000;0.000
17/12/2006;01:49:00;2.600;0.000;5.000;0.000
17/12/2006;01:50:00;10.800;0.000;16.000;0.000
17/12/2006;01:51:00;16.200;0.000;23.000;0.000
17/12/2006;01:52:00;19.200;0.000;37.000;0.000
17/12/2006;01:53:00;13.800;0.000;16.000;0.000
17/12/2006;01:54:00;4.200;0.000;5.000;0.000
17/12/2006;01:55:00;2.600;0.000;5.000;0.000
17/12/2006;01:56:00;9.000;0.000;5.000;0.000
17/12/2006;01:57:00;10.800;0.000;4.000;0.000
17/12/2006;01:58:00;10.600;0.000;5.000;0.000
17/12/2006;01:59:00;10.600;0.000;5.000;0.000
17/12/2006;02:00:00;7.000;0.000;5.000;0.000
17/12/2006;02:01:00;1.600;0.000;3.000;0.000
17/12/2006;02:02:00;6.600;0.000;1.000;0.000
17/12/2006;02:03:00;10.000;0.000;2.000;0.000
17/12/2006;02:04:00;9.800;0.000;1.000;0.000
17/12/2006;02:05:00;8.400;0.000;2.000;0.000
17/12/2006;02:06:00;1.200;0.000;1.000;0.000
17/12/2006;02:07:00;3.800;0.000;1.000;0.000
17/12/2006;02:08:00;9.800;0.000;2.000;0.000
17/12/2006;02:09:00;10.000;0.000;1.000;0.000
17/12/2006;02:10:00;9.800;0.000;1.000;0.000
17/12/2006;02:11:00;4.400;0.000;2.000;0.000
17/12/2006;02:12:00;1.400;0.000;1.000;0.000
17/12/2006;02:13:00;9.000;0.000;2.000;0.000
17/12/2006;02:14:00;10.200;0.000;1.000;0.000
17/12/2006;02:15:00;9.400;0.000;1.000;0.000
17/12/2006;02:16:00;1.400;0.000;0.000;0.000
17/12/2006;02:17:00;1.200;0.000;0.000;0.000
17/12/2006;02:18:00;10.000;0.000;1.000;0.000
17/12/2006;02:19:00;10.200;0.000;0.000;0.000
17/12/2006;02:20:00;10.200;0.000;0.000;0.000
17/12/2006;02:21:00;1.800;0.000;0.000;0.000
17/12/2006;02:22:00;3.200;0.000;0.000;0.000
17/12/2006;02:23:00;10.200;0.000;0.000;0.000
17/12/2006;02:24:00;10.000;0.000;1.000;0.000
17/12/2006;02:25:00;10.000;0.000;0.000;0.000
17/12/2006;02:26:00;5.000;0.000;0.000;0.000
17/12/2006;02:27:00;1.400;0.000;0.000;0.000
17/12/2006;02:28:00;10.000;0.000;0.000;0.000
17/12/2006;02:29:00;9.800;0.000;0.000;0.000
17/12/2006;02:30:00;10.000;0.000;0.000;0.000
17/12/2006;02:31:00;8.800;0.000;0.000;0.000
17/12/2006;02:32:00;1.200;0.000;1.000;0.000
17/12/2006;02:33:00;3.600;0.000;0.000;0.000
17/12/2006;02:34:00;9.600;0.000;0.000;0.000
17/12/2006;02:35:00;9.600;0.000;0.000;0.000
17/12/2006;02:36:00;9.000;0.000;0.000;0.000
17/12/2006;02:37:00;0.800;0.000;0.000;0.000
17/12/2006;02:38:00;5.800;0.000;1.000;0.000
17/12/2006;02:39:00;9.600;0.000;0.000;0.000
17/12/2006;02:40:00;9.600;0.000;0.000;0.000
17/12/2006;02:41:00;8.400;0.000;0.000;0.000
17/12/2006;02:42:00;1.000;0.000;0.000;0.000
17/12/2006;02:43:00;4.400;0.000;1.000;0.000
17/12/2006;02:44:00;9.600;0.000;0.000;0.000
17/12/2006;02:45:00;9.600;0.000;0.000;0.000
17/12/2006;02:46:00;7.800;0.000;0.000;0.000
17/12/2006;02:47:00;1.000;0.000;0.000;0.000
17/12/2006;02:48:00;7.800;0.000;0.000;0.000
17/12/2006;02:49:00;9.600;0.000;1.000;0.000
17/12/2006;02:50:00;9.400;0.000;0.000;0.000
17/12/2006;02:51:00;4.600;0.000;0.000;0.000
17/12/2006;02:52:00;0.800;0.000;0.000;0.000
17/12/2006;02:53:00;9.600;0.000;0.000;0.000
17/12/2006;02:54:00;9.800;0.000;0.000;0.000
17/12/2006;02:55:00;10.000;0.000;1.000;0.000
17/12/2006;02:56:00;3.800;0.000;0.000;0.000
17/12/2006;02:57:00;1.800;0.000;0.000;0.000
17/12/2006;02:58:00;8.400;0.000;0.000;0.000
17/12/2006;02:59:00;10.400;0.000;0.000;0.000
17/12/2006;03:00:00;10.400;0.000;0.000;0.000
17/12/2006;03:01:00;9.800;0.000;4.000;0.000
17/12/2006;03:02:00;2.600;0.000;4.000;0.000
17/12/2006;03:03:00;7.000;0.000;3.000;0.000
17/12/2006;03:04:00;11.200;0.000;4.000;0.000
17/12/2006;03:05:00;11.200;0.000;3.000;0.000
17/12/2006;03:06:00;9.000;0.000;4.000;0.000
17/12/2006;03:07:00;2.000;0.000;3.000;0.000
17/12/2006;03:08:00;5.000;0.000;4.000;0.000
17/12/2006;03:09:00;9.400;0.000;0.000;0.000
17/12/2006;03:10:00;9.600;0.000;0.000;0.000
17/12/2006;03:11:00;9.400;0.000;0.000;0.000
17/12/2006;03:12:00;2.000;0.000;0.000;0.000
17/12/2006;03:13:00;0.800;0.000;0.000;0.000
17/12/2006;03:14:00;8.800;0.000;0.000;0.000
17/12/2006;03:15:00;9.600;0.000;0.000;0.000
17/12/2006;03:16:00;9.600;0.000;1.000;0.000
17/12/2006;03:17:00;9.200;0.000;0.000;0.000
17/12/2006;03:18:00;1.000;0.000;0.000;0.000
17/12/2006;03:19:00;3.200;0.000;0.000;0.000
17/12/2006;03:20:00;9.600;0.000;0.000;0.000
17/12/2006;03:21:00;9.400;0.000;0.000;0.000
17/12/2006;03:22:00;9.600;0.000;1.000;0.000
17/12/2006;03:23:00;7.400;0.000;0.000;0.000
17/12/2006;03:24:00;1.000;0.000;0.000;0.000
17/12/2006;03:25:00;5.200;0.000;0.000;0.000
17/12/2006;03:26:00;9.600;0.000;0.000;0.000
17/12/2006;03:27:00;9.400;0.000;0.000;0.000
17/12/2006;03:28:00;9.600;0.000;1.000;0.000
17/12/2006;03:29:00;1.400;0.000;0.000;0.000
17/12/2006;03:30:00;1.600;0.000;0.000;0.000
17/12/2006;03:31:00;8.800;0.000;0.000;0.000
17/12/2006;03:32:00;10.000;0.000;0.000;0.000
17/12/2006;03:33:00;10.000;0.000;0.000;0.000
17/12/2006;03:34:00;8.400;0.000;1.000;0.000
17/12/2006;03:35:00;1.400;0.000;0.000;0.000
17/12/2006;03:36:00;6.400;0.000;0.000;0.000
17/12/2006;03:37:00;10.000;0.000;0.000;0.000
17/12/2006;03:38:00;9.800;0.000;0.000;0.000
17/12/2006;03:39:00;9.600;0.000;0.000;0.000
17/12/2006;03:40:00;1.600;0.000;0.000;0.000
17/12/2006;03:41:00;4.800;0.000;1.000;0.000
17/12/2006;03:42:00;10.000;0.000;0.000;0.000
17/12/2006;03:43:00;9.800;0.000;0.000;0.000
17/12/2006;03:44:00;9.800;0.000;0.000;0.000
17/12/2006;03:45:00;2.800;0.000;0.000;0.000
17/12/2006;03:46:00;3.200;0.000;0.000;0.000
17/12/2006;03:47:00;9.800;0.000;1.000;0.000
17/12/2006;03:48:00;9.800;0.000;0.000;0.000
17/12/2006;03:49:00;9.800;0.000;0.000;0.000
17/12/2006;03:50:00;4.800;0.000;0.000;0.000
17/12/2006;03:51:00;3.000;0.000;0.000;0.000
17/12/2006;03:52:00;9.600;0.000;0.000;0.000
17/12/2006;03:53:00;9.800;0.000;1.000;0.000
17/12/2006;03:54:00;9.800;0.000;2.000;0.000
17/12/2006;03:55:00;7.200;0.000;2.000;0.000
17/12/2006;03:56:00;1.200;0.000;1.000;0.000
17/12/2006;03:57:00;7.000;0.000;2.000;0.000
17/12/2006;03:58:00;9.800;0.000;1.000;0.000
17/12/2006;03:59:00;9.800;0.000;2.000;0.000
17/12/2006;04:00:00;9.800;0.000;1.000;0.000
17/12/2006;04:01:00;2.600;0.000;2.000;0.000
17/12/2006;04:02:00;4.200;0.000;2.000;0.000
17/12/2006;04:03:00;9.800;0.000;1.000;0.000
17/12/2006;04:04:00;9.800;0.000;2.000;0.000
17/12/2006;04:05:00;10.000;0.000;1.000;0.000
17/12/2006;04:06:00;5.600;0.000;2.000;0.000
17/12/2006;04:07:00;1.800;0.000;1.000;0.000
17/12/2006;04:08:00;10.200;0.000;2.000;0.000
17/12/2006;04:09:00;10.200;0.000;1.000;0.000
17/12/2006;04:10:00;10.400;0.000;2.000;0.000
17/12/2006;04:11:00;4.800;0.000;1.000;0.000
17/12/2006;04:12:00;2.000;0.000;2.000;0.000
17/12/2006;04:13:00;9.600;0.000;1.000;0.000
17/12/2006;04:14:00;10.200;0.000;2.000;0.000
17/12/2006;04:15:00;10.200;0.000;1.000;0.000
17/12/2006;04:16:00;8.800;0.000;1.000;0.000
17/12/2006;04:17:00;1.800;0.000;2.000;0.000
17/12/2006;04:18:00;5.200;0.000;1.000;0.000
17/12/2006;04:19:00;9.400;0.000;0.000;0.000
17/12/2006;04:20:00;9.600;0.000;0.000;0.000
17/12/2006;04:21:00;9.400;0.000;0.000;0.000
17/12/2006;04:22:00;8.000;0.000;0.000;0.000
17/12/2006;04:23:00;0.800;0.000;0.000;0.000
17/12/2006;04:24:00;3.600;0.000;1.000;0.000
17/12/2006;04:25:00;9.800;0.000;0.000;0.000
17/12/2006;04:26:00;9.800;0.000;0.000;0.000
17/12/2006;04:27:00;9.800;0.000;0.000;0.000
17/12/2006;04:28:00;9.600;0.000;0.000;0.000
17/12/2006;04:29:00;1.200;0.000;0.000;0.000
17/12/2006;04:30:00;3.800;0.000;0.000;5.000
17/12/2006;04:31:00;14.400;0.000;0.000;19.000
17/12/2006;04:32:00;14.400;0.000;1.000;18.000
17/12/2006;04:33:00;14.200;0.000;0.000;19.000
17/12/2006;04:34:00;14.000;0.000;0.000;18.000
17/12/2006;04:35:00;7.400;0.000;0.000;19.000
17/12/2006;04:36:00;5.400;0.000;0.000;18.000
17/12/2006;04:37:00;12.400;0.000;1.000;18.000
17/12/2006;04:38:00;14.000;0.000;0.000;19.000
17/12/2006;04:39:00;14.000;0.000;0.000;18.000
17/12/2006;04:40:00;13.800;0.000;0.000;18.000
17/12/2006;04:41:00;8.200;0.000;0.000;18.000
17/12/2006;04:42:00;5.800;0.000;0.000;18.000
17/12/2006;04:43:00;14.000;0.000;1.000;18.000
17/12/2006;04:44:00;14.400;0.000;0.000;18.000
17/12/2006;04:45:00;14.400;0.000;0.000;18.000
17/12/2006;04:46:00;13.400;0.000;0.000;18.000
17/12/2006;04:47:00;5.800;0.000;0.000;19.000
17/12/2006;04:48:00;9.000;0.000;0.000;18.000
17/12/2006;04:49:00;14.400;0.000;1.000;18.000
17/12/2006;04:50:00;14.200;0.000;0.000;18.000
17/12/2006;04:51:00;14.400;0.000;0.000;18.000
17/12/2006;04:52:00;14.200;0.000;0.000;18.000
17/12/2006;04:53:00;6.200;0.000;0.000;18.000
17/12/2006;04:54:00;5.400;0.000;0.000;19.000
17/12/2006;04:55:00;13.600;0.000;1.000;18.000
17/12/2006;04:56:00;14.000;0.000;0.000;18.000
17/12/2006;04:57:00;14.000;0.000;0.000;18.000
17/12/2006;04:58:00;13.400;0.000;0.000;18.000
17/12/2006;04:59:00;5.400;0.000;0.000;18.000
17/12/2006;05:00:00;10.400;0.000;0.000;19.000
17/12/2006;05:01:00;14.000;0.000;0.000;17.000
17/12/2006;05:02:00;14.000;0.000;0.000;18.000
17/12/2006;05:03:00;14.000;0.000;1.000;18.000
17/12/2006;05:04:00;12.600;0.000;0.000;19.000
17/12/2006;05:05:00;5.400;0.000;0.000;18.000
17/12/2006;05:06:00;9.200;0.000;0.000;18.000
17/12/2006;05:07:00;14.000;0.000;0.000;18.000
17/12/2006;05:08:00;14.000;0.000;1.000;18.000
17/12/2006;05:09:00;14.000;0.000;0.000;17.000
17/12/2006;05:10:00;14.200;0.000;0.000;18.000
17/12/2006;05:11:00;6.200;0.000;0.000;18.000
17/12/2006;05:12:00;8.400;0.000;0.000;18.000
17/12/2006;05:13:00;14.200;0.000;0.000;18.000
17/12/2006;05:14:00;14.200;0.000;1.000;18.000
17/12/2006;05:15:00;12.000;0.000;0.000;9.000
17/12/2006;05:16:00;5.400;0.000;0.000;0.000
17/12/2006;05:17:00;1.600;0.000;0.000;0.000
17/12/2006;05:18:00;8.800;0.000;0.000;0.000
17/12/2006;05:19:00;9.800;0.000;0.000;0.000
17/12/2006;05:20:00;10.000;0.000;1.000;0.000
17/12/2006;05:21:00;9.800;0.000;0.000;0.000
17/12/2006;05:22:00;10.000;0.000;0.000;0.000
17/12/2006;05:23:00;2.600;0.000;0.000;0.000
17/12/2006;05:24:00;4.400;0.000;0.000;0.000
17/12/2006;05:25:00;10.000;0.000;0.000;0.000
17/12/2006;05:26:00;10.000;0.000;1.000;0.000
17/12/2006;05:27:00;9.800;0.000;0.000;0.000
17/12/2006;05:28:00;5.800;0.000;0.000;0.000
17/12/2006;05:29:00;1.200;0.000;0.000;0.000
17/12/2006;05:30:00;7.800;0.000;0.000;0.000
17/12/2006;05:31:00;9.400;0.000;0.000;0.000
17/12/2006;05:32:00;9.600;0.000;1.000;0.000
17/12/2006;05:33:00;9.200;0.000;0.000;0.000
17/12/2006;05:34:00;1.000;0.000;0.000;0.000
17/12/2006;05:35:00;4.800;0.000;0.000;0.000
17/12/2006;05:36:00;9.600;0.000;0.000;0.000
17/12/2006;05:37:00;9.400;0.000;0.000;0.000
17/12/2006;05:38:00;9.400;0.000;0.000;0.000
17/12/2006;05:39:00;4.800;0.000;1.000;0.000
17/12/2006;05:40:00;2.600;0.000;0.000;0.000
17/12/2006;05:41:00;9.600;0.000;0.000;0.000
17/12/2006;05:42:00;9.400;0.000;0.000;0.000
17/12/2006;05:43:00;9.600;0.000;0.000;0.000
17/12/2006;05:44:00;5.200;0.000;0.000;0.000
17/12/2006;05:45:00;5.400;0.000;1.000;0.000
17/12/2006;05:46:00;9.400;0.000;0.000;0.000
17/12/2006;05:47:00;9.600;0.000;0.000;0.000
17/12/2006;05:48:00;8.400;0.000;0.000;0.000
17/12/2006;05:49:00;1.000;0.000;0.000;0.000
17/12/2006;05:50:00;9.200;0.000;0.000;0.000
17/12/2006;05:51:00;9.600;0.000;1.000;0.000
17/12/2006;05:52:00;8.600;0.000;0.000;0.000
17/12/2006;05:53:00;1.200;0.000;0.000;0.000
17/12/2006;05:54:00;9.200;0.000;0.000;0.000
17/12/2006;05:55:00;10.400;0.000;0.000;0.000
17/12/2006;05:56:00;9.000;0.000;0.000;0.000
17/12/2006;05:57:00;2.000;0.000;1.000;0.000
17/12/2006;05:58:00;9.200;0.000;0.000;0.000
17/12/2006;05:59:00;10.400;0.000;0.000;0.000
17/12/2006;06:00:00;9.200;0.000;0.000;0.000
17/12/2006;06:01:00;1.800;0.000;0.000;0.000
17/12/2006;06:02:00;9.200;0.000;0.000;0.000
17/12/2006;06:03:00;10.200;0.000;1.000;0.000
17/12/2006;06:04:00;7.000;0.000;1.000;0.000
17/12/2006;06:05:00;4.000;0.000;1.000;0.000
17/12/2006;06:06:00;10.000;0.000;2.000;0.000
17/12/2006;06:07:00;9.800;0.000;2.000;0.000
17/12/2006;06:08:00;6.800;0.000;1.000;0.000
17/12/2006;06:09:00;2.800;0.000;2.000;0.000
17/12/2006;06:10:00;10.000;0.000;1.000;0.000
17/12/2006;06:11:00;9.800;0.000;2.000;0.000
17/12/2006;06:12:00;9.800;0.000;2.000;0.000
17/12/2006;06:13:00;1.800;0.000;1.000;0.000
17/12/2006;06:14:00;6.600;0.000;2.000;0.000
17/12/2006;06:15:00;9.800;0.000;1.000;0.000
17/12/2006;06:16:00;10.000;0.000;2.000;0.000
17/12/2006;06:17:00;10.000;0.000;1.000;0.000
17/12/2006;06:18:00;10.000;0.000;2.000;0.000
17/12/2006;06:19:00;9.800;0.000;1.000;0.000
17/12/2006;06:20:00;2.400;0.000;2.000;0.000
17/12/2006;06:21:00;1.400;0.000;1.000;0.000
17/12/2006;06:22:00;9.800;0.000;2.000;0.000
17/12/2006;06:23:00;9.800;0.000;1.000;0.000
17/12/2006;06:24:00;10.600;0.000;2.000;0.000
17/12/2006;06:25:00;11.400;0.000;1.000;0.000
17/12/2006;06:26:00;11.000;0.000;1.000;0.000
17/12/2006;06:27:00;7.000;0.000;2.000;0.000
17/12/2006;06:28:00;3.800;0.000;1.000;0.000
17/12/2006;06:29:00;13.200;0.000;0.000;0.000
17/12/2006;06:30:00;13.600;0.000;0.000;0.000
17/12/2006;06:31:00;11.600;0.000;0.000;0.000
17/12/2006;06:32:00;5.000;0.000;1.000;0.000
17/12/2006;06:33:00;4.600;0.000;0.000;0.000
17/12/2006;06:34:00;2.600;0.000;0.000;0.000
17/12/2006;06:35:00;3.200;0.000;0.000;0.000
17/12/2006;06:36:00;3.400;0.000;0.000;0.000
17/12/2006;06:37:00;3.200;0.000;0.000;0.000
17/12/2006;06:38:00;3.200;0.000;1.000;0.000
17/12/2006;06:39:00;2.800;0.000;0.000;0.000
17/12/2006;06:40:00;3.000;0.000;0.000;0.000
17/12/2006;06:41:00;3.200;0.000;0.000;0.000
17/12/2006;06:42:00;2.800;0.000;0.000;0.000
17/12/2006;06:43:00;2.600;0.000;1.000;0.000
17/12/2006;06:44:00;2.600;0.000;0.000;0.000
17/12/2006;06:45:00;2.600;0.000;0.000;0.000
17/12/2006;06:46:00;2.600;0.000;0.000;0.000
17/12/2006;06:47:00;2.600;0.000;0.000;0.000
17/12/2006;06:48:00;2.600;0.000;0.000;0.000
17/12/2006;06:49:00;2.000;0.000;1.000;0.000
17/12/2006;06:50:00;1.200;0.000;0.000;0.000
17/12/2006;06:51:00;1.400;0.000;0.000;0.000
17/12/2006;06:52:00;1.600;0.000;0.000;0.000
17/12/2006;06:53:00;2.200;0.000;0.000;0.000
17/12/2006;06:54:00;1.800;0.000;0.000;0.000
17/12/2006;06:55:00;1.200;0.000;1.000;0.000
17/12/2006;06:56:00;1.000;0.000;0.000;0.000
17/12/2006;06:57:00;1.000;0.000;0.000;0.000
17/12/2006;06:58:00;0.800;0.000;0.000;0.000
17/12/2006;06:59:00;1.000;0.000;0.000;0.000
17/12/2006;07:00:00;1.000;0.000;0.000;0.000
17/12/2006;07:01:00;1.000;0.000;1.000;0.000
17/12/2006;07:02:00;1.000;0.000;0.000;0.000
17/12/2006;07:03:00;1.000;0.000;0.000;0.000
17/12/2006;07:04:00;0.800;0.000;0.000;0.000
17/12/2006;07:05:00;1.400;0.000;0.000;0.000
17/12/2006;07:06:00;1.400;0.000;0.000;0.000
17/12/2006;07:07:00;1.400;0.000;0.000;0.000
17/12/2006;07:08:00;1.400;0.000;0.000;0.000
17/12/2006;07:09:00;1.400;0.000;1.000;0.000
17/12/2006;07:10:00;1.400;0.000;0.000;0.000
17/12/2006;07:11:00;1.400;0.000;0.000;0.000
17/12/2006;07:12:00;1.400;0.000;0.000;0.000
17/12/2006;07:13:00;1.400;0.000;0.000;0.000
17/12/2006;07:14:00;9.400;0.000;1.000;0.000
17/12/2006;07:15:00;9.600;0.000;0.000;0.000
17/12/2006;07:16:00;9.800;0.000;0.000;0.000
17/12/2006;07:17:00;9.800;0.000;0.000;0.000
17/12/2006;07:18:00;9.600;0.000;0.000;0.000
17/12/2006;07:19:00;9.400;0.000;0.000;0.000
17/12/2006;07:20:00;9.400;0.000;1.000;0.000
17/12/2006;07:21:00;9.400;0.000;0.000;0.000
17/12/2006;07:22:00;9.400;0.000;0.000;0.000
17/12/2006;07:23:00;9.400;0.000;0.000;0.000
17/12/2006;07:24:00;9.400;0.000;0.000;0.000
17/12/2006;07:25:00;9.600;0.000;0.000;0.000
17/12/2006;07:26:00;9.800;0.000;1.000;0.000
17/12/2006;07:27:00;9.600;0.000;0.000;0.000
17/12/2006;07:28:00;9.800;0.000;0.000;0.000
17/12/2006;07:29:00;9.600;0.000;0.000;0.000
17/12/2006;07:30:00;9.600;0.000;0.000;0.000
17/12/2006;07:31:00;9.600;0.000;0.000;0.000
17/12/2006;07:32:00;3.200;0.000;1.000;0.000
17/12/2006;07:33:00;1.200;0.000;0.000;0.000
17/12/2006;07:34:00;8.000;0.000;0.000;0.000
17/12/2006;07:35:00;9.400;0.000;0.000;0.000
17/12/2006;07:36:00;9.600;0.000;0.000;0.000
17/12/2006;07:37:00;9.400;0.000;0.000;0.000
17/12/2006;07:38:00;9.400;0.000;1.000;0.000
17/12/2006;07:39:00;9.400;0.000;0.000;0.000
17/12/2006;07:40:00;9.400;0.000;0.000;0.000
17/12/2006;07:41:00;9.800;0.000;0.000;0.000
17/12/2006;07:42:00;2.000;0.000;0.000;0.000
17/12/2006;07:43:00;1.400;0.000;0.000;0.000
17/12/2006;07:44:00;8.200;0.000;0.000;0.000
17/12/2006;07:45:00;10.000;0.000;1.000;0.000
17/12/2006;07:46:00;9.800;0.000;0.000;0.000
17/12/2006;07:47:00;10.000;0.000;0.000;0.000
17/12/2006;07:48:00;9.800;0.000;0.000;0.000
17/12/2006;07:49:00;9.800;0.000;0.000;0.000
17/12/2006;07:50:00;9.800;0.000;0.000;0.000
17/12/2006;07:51:00;6.400;0.000;1.000;0.000
17/12/2006;07:52:00;1.200;0.000;0.000;0.000
17/12/2006;07:53:00;4.400;0.000;0.000;0.000
17/12/2006;07:54:00;9.800;0.000;0.000;0.000
17/12/2006;07:55:00;9.600;0.000;0.000;0.000
17/12/2006;07:56:00;9.400;0.000;0.000;0.000
17/12/2006;07:57:00;9.400;0.000;1.000;0.000
17/12/2006;07:58:00;9.400;0.000;0.000;0.000
17/12/2006;07:59:00;9.400;0.000;0.000;0.000
17/12/2006;08:00:00;9.400;0.000;0.000;0.000
17/12/2006;08:01:00;9.400;0.000;0.000;0.000
